Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785159467,25,,Aggregated,7.300000,0.000000,14,21,29,33,52,94,8000,8000,8100,8100,8100,246,0,14,220.2736564043046,8.649922907352448,8055.679152952507,2213.1260162601625
1785159468,25,,Aggregated,7.400000,0.000000,14,21,29,33,52,100,8000,8000,8100,8100,8100,252,0,14,247.16595517626652,8.649922907352448,8055.679152952507,2213.2103174603176
1785159469,25,,Aggregated,7.400000,0.000000,14,21,29,33,58,110,8000,8000,8100,8100,8100,261,0,14,300.74002420693864,8.649922907352448,8058.580986922607,2149.5862068965516
1785159470,25,,Aggregated,8.000000,0.000000,14,20,28,33,58,110,8000,8000,8100,8100,8100,287,0,14,275.4370160636132,8.649922907352448,8058.580986922607,2010.3310104529617
1785159471,25,,Aggregated,8.400000,0.000000,14,20,28,32,52,110,8000,8000,8100,8100,8100,292,0,14,270.9100114672815,8.649922907352448,8058.580986922607,2060.123287671233
1785159472,25,,Aggregated,9.300000,0.000000,14,20,28,32,52,110,8000,8000,8100,8100,8100,299,0,14,264.9810050153189,8.649922907352448,8058.580986922607,2069.0501672240803
1785159473,25,,Aggregated,9.300000,0.000000,14,20,28,32,52,110,8000,8000,8100,8100,8100,299,0,14,264.9810050153189,8.649922907352448,8058.580986922607,2069.0501672240803
1785159474,25,,Aggregated,8.300000,0.000000,14,19,27,32,51,100,8000,8000,8100,8100,8100,306,0,14,259.2369423444182,8.649922907352448,8058.580986922607,2050.496732026144
1785159475,25,,Aggregated,8.300000,0.000000,13,19,27,31,47,100,8000,8000,8100,8100,8100,311,0,13,255.24663988581688,8.649922907352448,8058.580986922607,2025.112540192926
1785159476,25,,Aggregated,7.800000,0.000000,14,19,27,31,47,94,8000,8000,8100,8100,8100,326,0,14,244.58057841748868,8.649922907352448,8058.580986922607,2047.5674846625766
1785159477,25,,Aggregated,8.200000,0.000000,14,19,27,31,47,94,8000,8000,8100,8100,8100,338,0,13,236.45979992028592,8.649922907352448,8058.580986922607,2039.6272189349113
1785159478,25,,Aggregated,8.800000,0.000000,14,19,27,31,44,92,8000,8000,8100,8100,8100,341,0,14,234.53281872804737,8.649922907352448,8058.580986922607,2031.0674486803518
1785159479,25,,Aggregated,8.800000,0.000000,14,19,25,30,44,92,8000,8000,8100,8100,8100,348,0,14,230.0854125160499,8.642668137326837,8058.580986922607,2017.037356321839
1785159480,25,,Aggregated,9.100000,0.000000,13,19,24,31,44,87,8000,8000,8100,8100,8100,369,0,13,218.12721674310342,8.642668137326837,8058.580986922607,1960.1924119241191
1785159481,25,,Aggregated,8.600000,0.000000,13,18,23,30,43,87,8000,8000,8100,8100,8100,373,0,13,215.9297082394651,8.642668137326837,8058.580986922607,1980.7265415549598
1785159482,25,,Aggregated,8.300000,0.000000,13,18,23,30,43,87,8000,8000,8100,8100,8100,375,0,13,214.8382986728102,8.642668137326837,8058.580986922607,1971.744
1785159483,25,,Aggregated,8.000000,0.000000,13,18,22,30,42,85,8000,8000,8100,8100,8100,386,0,13,209.05003115387603,8.642668137326837,8058.580986922607,1938.4326424870467
1785159484,25,,Aggregated,8.000000,0.000000,13,18,22,29,42,85,8000,8000,8100,8100,8100,396,0,13,204.30141657407424,8.642668137326837,8058.580986922607,1898.8358585858587
1785159485,25,,Aggregated,7.900000,0.000000,13,18,22,29,42,84,8000,8000,8100,8100,8100,401,0,13,201.90590669394024,8.642668137326837,8058.580986922607,1908.7281795511221
1785159486,25,,Aggregated,8.900000,0.000000,13,17,22,29,41,84,8000,8000,8100,8100,8100,413,0,13,196.4701174568953,8.642668137326837,8058.580986922607,1871.7796610169491
1785159487,25,,Aggregated,9.000000,0.000000,13,17,21,29,40,84,8000,8000,8100,8100,8100,422,0,13,192.62090614131736,8.642668137326837,8058.580986922607,1857.6682464454977
1785159489,25,,Aggregated,8.800000,0.000000,13,17,21,29,40,84,8000,8000,8100,8100,8100,437,0,13,186.53165591237064,8.642668137326837,8058.580986922607,1838.7940503432494
1785159490,25,,Aggregated,8.700000,0.000000,13,17,21,29,39,77,8000,8000,8100,8100,8100,444,0,13,183.78349552077853,8.642668137326837,8058.580986922607,1841.7432432432433
1785159491,25,,Aggregated,8.500000,0.000000,13,17,21,28,39,77,8000,8000,8100,8100,8100,449,0,13,181.87151814111922,8.642668137326837,8058.580986922607,1825.1714922048998
1785159492,25,,Aggregated,9.500000,0.000000,13,17,21,28,37,75,280,8000,8100,8100,8100,462,0,13,177.09219812373206,8.074931101873517,8058.580986922607,1797.004329004329
1785159493,25,,Aggregated,9.500000,0.000000,13,17,21,28,37,75,280,8000,8100,8100,8100,463,0,13,176.74298159884728,8.074931101873517,8058.580986922607,1793.4082073434124
1785159494,25,,Aggregated,8.900000,0.000000,13,16,21,27,37,74,280,8000,8100,8100,8100,490,0,13,167.8321412170534,8.074931101873517,8058.580986922607,1716.6612244897958
1785159495,25,,Aggregated,8.500000,0.000000,13,16,21,27,37,75,280,8000,8100,8100,8100,500,0,13,164.91210044594482,8.074931101873517,8058.580986922607,1713.826
1785159496,25,,Aggregated,8.500000,0.000000,13,16,21,27,37,74,260,8000,8100,8100,8100,510,0,13,161.95853961604263,8.074931101873517,8058.580986922607,1733.2901960784313
1785159497,25,,Aggregated,9.700000,0.000000,13,16,20,27,36,67,260,8000,8100,8100,8100,521,0,13,158.8483810332745,8.074931101873517,8058.580986922607,1716.6180422264874
1785159498,25,,Aggregated,10.700000,0.000000,13,16,20,26,37,65,260,8000,8100,8100,8100,546,0,13,152.4108441895379,8.074931101873517,8058.580986922607,1675.838827838828
1785159499,25,,Aggregated,10.800000,0.000000,13,16,21,27,37,74,200,8000,8100,8100,8100,554,0,13,150.88727049040355,8.074931101873517,8058.580986922607,1678.4819494584838
1785159500,25,,Aggregated,11.600000,0.000000,13,16,21,27,37,74,200,8000,8100,8100,8100,558,0,13,149.91909047208165,8.074931101873517,8058.580986922607,1681.9516129032259
1785159501,25,,Aggregated,11.600000,0.000000,13,16,20,26,37,67,200,8000,8100,8100,8100,566,0,13,147.96821960303998,8.074931101873517,8058.580986922607,1693.7120141342757
1785159502,25,,Aggregated,11.200000,0.000000,13,16,20,26,37,67,200,8000,8100,8100,8100,568,0,13,147.49640104333005,8.074931101873517,8058.580986922607,1689.9172535211267
1785159503,25,,Aggregated,11.300000,0.000000,13,16,20,26,37,67,200,8000,8100,8100,8100,574,0,13,146.1288340852956,8.074931101873517,8058.580986922607,1676.4076655052265
1785159504,25,,Aggregated,10.400000,0.000000,13,16,20,26,36,65,200,8000,8100,8100,8100,581,0,13,144.52816175437962,8.074931101873517,8058.580986922607,1680.4027538726334
1785159505,25,,Aggregated,11.000000,0.000000,13,16,20,25,36,65,200,8000,8100,8100,8100,586,0,13,143.399283442481,8.074931101873517,8058.580986922607,1668.7372013651877
1785159506,25,,Aggregated,9.300000,0.000000,13,16,20,25,36,65,200,8000,8100,8100,8100,592,0,13,142.10545317925877,8.074931101873517,8058.580986922607,1675.25
1785159507,25,,Aggregated,9.000000,0.000000,13,16,20,25,36,63,180,8000,8100,8100,8100,603,0,13,139.78203639208925,8.074931101873517,8058.580986922607,1670.8126036484246
1785159508,25,,Aggregated,7.900000,0.000000,13,16,20,25,36,63,180,8000,8100,8100,8100,607,0,13,138.96464935505435,8.074931101873517,8058.580986922607,1665.3113673805601
1785159509,25,,Aggregated,7.900000,0.000000,13,16,20,25,36,63,180,8000,8100,8100,8100,611,0,13,138.17135687138574,8.074931101873517,8058.580986922607,1668.543371522095
1785159510,25,,Aggregated,6.700000,0.000000,13,16,19,25,36,63,180,8000,8100,8100,8100,621,0,13,136.15776644832187,8.074931101873517,8058.580986922607,1685.6280193236714
1785159511,25,,Aggregated,5.800000,0.000000,13,16,19,24,36,63,180,8000,8100,8100,8100,631,0,13,134.24351726173055,8.074931101873517,8058.580986922607,1664.3201267828842
1785159512,25,,Aggregated,5.800000,0.000000,13,16,19,25,36,63,180,8000,8100,8100,8100,635,0,13,133.52112611975727,8.074931101873517,8058.580986922607,1674.428346456693
1785159513,25,,Aggregated,6.000000,0.000000,13,16,19,25,36,63,180,8000,8100,8100,8100,640,0,13,132.72295967653918,8.074931101873517,8058.580986922607,1682.5296875
1785159514,25,,Aggregated,6.900000,0.000000,13,16,19,25,36,63,180,8000,8100,8100,8100,650,0,13,130.9801878540132,8.074931101873517,8058.580986922607,1683.2953846153846
1785159515,25,,Aggregated,6.700000,0.000000,13,16,19,25,36,63,150,8000,8100,8100,8100,660,0,13,129.21743107762074,8.074931101873517,8058.580986922607,1681.0136363636364
1785159516,25,,Aggregated,7.000000,0.000000,13,16,19,24,36,60,150,8000,8100,8100,8100,666,0,13,128.15493766138715,8.074931101873517,8058.580986922607,1687.7297297297298
1785159517,25,,Aggregated,6.700000,0.000000,13,16,19,24,36,60,150,8000,8100,8100,8100,669,0,13,127.62986775244042,8.074931101873517,8058.580986922607,1681.8908819133035
1785159518,25,,Aggregated,7.400000,0.000000,13,16,19,23,36,60,150,8000,8100,8100,8100,677,0,13,126.32092459201593,8.074931101873517,8058.580986922607,1668.2924667651403
1785159519,25,,Aggregated,6.400000,0.000000,13,16,19,23,35,59,150,8000,8100,8100,8100,691,0,13,124.05621235066144,8.074931101873517,8058.580986922607,1642.0506512301013
1785159520,25,,Aggregated,6.400000,0.000000,13,16,19,23,35,58,110,8000,8100,8100,8100,701,0,13,122.54035242629926,8.074931101873517,8058.580986922607,1660.0713266761768
1785159521,25,,Aggregated,7.300000,0.000000,13,15,19,23,35,58,110,8000,8100,8100,8100,704,0,13,122.06131848010541,8.074931101873517,8058.580986922607,1662.53125
1785159522,25,,Aggregated,8.500000,0.000000,13,15,19,23,35,58,110,8000,8100,8100,8100,713,0,13,120.7033181925491,8.074931101873517,8058.580986922607,1647.3842917251052
1785159523,25,,Aggregated,7.400000,0.000000,13,15,19,23,35,58,110,8000,8100,8100,8100,727,0,13,118.85013599736563,8.074931101873517,8058.580986922607,1622.7785419532324
1785159524,25,,Aggregated,7.400000,0.000000,13,15,19,23,35,58,110,8000,8100,8100,8100,735,0,13,117.75064819467057,8.074931101873517,8058.580986922607,1609.2013605442178
1785159525,25,,Aggregated,7.900000,0.000000,13,15,19,23,35,55,110,8000,8100,8100,8100,746,0,13,116.21279362994858,8.074931101873517,8058.580986922607,1600.07908847185
1785159526,25,,Aggregated,7.900000,0.000000,13,15,19,23,35,55,110,8000,8100,8100,8100,748,0,13,115.9322530346833,8.074931101873517,8058.580986922607,1604.1176470588234
1785159527,25,,Aggregated,9.300000,0.000000,13,15,19,22,35,55,110,8000,8100,8100,8100,755,0,13,114.98242864224888,8.074931101873517,8058.580986922607,1617.9218543046359
1785159528,25,,Aggregated,8.500000,0.000000,13,15,19,22,35,55,110,8000,8100,8100,8100,761,0,13,114.18412759950269,8.074931101873517,8058.580986922607,1641.0499342969777
1785159529,25,,Aggregated,8.600000,0.000000,13,15,19,22,35,55,110,8000,8100,8100,8100,766,0,13,113.51148419716826,8.074931101873517,8058.580986922607,1655.4125326370756
1785159530,25,,Aggregated,8.400000,0.000000,13,15,19,22,34,55,110,8000,8100,8100,8100,780,0,13,111.72323431013726,7.975048152729869,8058.580986922607,1635.7615384615385
1785159531,25,,Aggregated,8.100000,0.000000,13,15,19,22,34,55,110,8000,8100,8100,8100,785,0,13,111.31770134885694,7.975048152729869,8058.580986922607,1642.6433121019109
1785159532,25,,Aggregated,7.500000,0.000000,13,15,19,22,34,55,110,8000,8100,8100,8100,791,0,13,110.5608327715162,7.975048152729869,8058.580986922607,1635.0290771175728
1785159533,25,,Aggregated,8.100000,0.000000,13,15,19,22,34,55,110,8000,8100,8100,8100,797,0,13,109.82228198656614,7.975048152729869,8058.580986922607,1639.64617314931
1785159534,25,,Aggregated,7.700000,0.000000,13,15,19,22,34,52,110,8000,8100,8100,8100,805,0,13,108.8773506835265,7.975048152729869,8058.580986922607,1630.0161490683229
1785159535,25,,Aggregated,7.400000,0.000000,13,15,19,22,34,52,110,8000,8100,8100,8100,818,0,13,107.363388461202,7.975048152729869,8058.580986922607,1611.1687041564792
1785159536,25,,Aggregated,6.700000,0.000000,13,15,19,22,34,52,110,8000,8100,8100,8100,826,0,13,106.48500683297996,7.975048152729869,8058.580986922607,1599.6985472154963
1785159537,25,,Aggregated,6.900000,0.000000,13,15,18,22,34,52,110,8000,8100,8100,8100,834,0,13,105.60516962961336,7.975048152729869,8058.580986922607,1618.3213429256596
1785159538,25,,Aggregated,7.500000,0.000000,13,15,18,21,34,52,110,8000,8100,8100,8100,841,0,13,114.36849558675013,7.975048152729869,8058.580986922607,1630.808561236623
1785159539,25,,Aggregated,7.800000,0.000000,13,15,18,21,34,52,110,8000,8100,8100,8100,853,0,13,112.94343282090847,7.975048152729869,8058.580986922607,1614.8452520515827
1785159540,25,,Aggregated,8.400000,0.000000,13,15,18,21,34,52,110,8000,8100,8100,8100,864,0,13,111.8409007591523,7.975048152729869,8058.580986922607,1599.2835648148148
1785159541,25,,Aggregated,7.700000,0.000000,13,15,18,21,34,55,120,8000,8100,8100,8100,868,0,13,120.654868867038,7.975048152729869,8058.580986922607,1606.7569124423962
1785159542,25,,Aggregated,8.300000,0.000000,13,15,18,21,34,52,120,8000,8100,8100,8100,882,0,13,118.99627881259774,7.699693785980344,8058.580986922607,1601.8083900226757
1785159543,25,,Aggregated,8.400000,0.000000,13,15,18,21,34,52,110,8000,8100,8100,8100,906,0,13,116.24602535400318,7.699693785980344,8058.580986922607,1577.349889624724
1785159544,25,,Aggregated,9.000000,0.000000,13,15,18,21,34,52,120,8000,8100,8100,8100,916,0,13,123.90376306642213,7.699693785980344,8058.580986922607,1565.0698689956332
1785159545,25,,Aggregated,10.200000,0.000000,13,15,18,21,34,52,150,8000,8100,8100,8100,924,0,13,123.12303146511695,7.699693785980344,8058.580986922607,1561.1309523809523
1785159546,25,,Aggregated,10.800000,0.000000,13,15,18,21,34,52,150,8000,8100,8100,8100,928,0,13,122.64233775505122,7.699693785980344,8058.580986922607,1563.1756465517242
1785159547,25,,Aggregated,10.500000,0.000000,13,15,18,21,34,52,150,8000,8100,8100,8100,930,0,13,122.44110701891083,7.699693785980344,8058.580986922607,1560.794623655914
1785159548,25,,Aggregated,10.200000,0.000000,13,15,18,21,34,52,150,8000,8100,8100,8100,937,0,13,121.62037673426181,7.699693785980344,8058.580986922607,1573.2027748132336
1785159549,25,,Aggregated,9.800000,0.000000,13,15,18,21,34,52,150,8000,8100,8100,8100,940,0,13,121.28001828306414,7.699693785980344,8058.580986922607,1570.8095744680852
1785159550,25,,Aggregated,9.100000,0.000000,13,15,18,21,34,52,170,8000,8100,8100,8100,943,0,13,129.44277588693842,7.699693785980344,8058.580986922607,1572.4803817603392
1785159551,25,,Aggregated,9.600000,0.000000,13,15,18,21,34,55,180,8000,8100,8100,8100,949,0,13,137.16564514037336,7.699693785980344,8058.580986922607,1566.7523709167544
1785159552,25,,Aggregated,8.100000,0.000000,13,15,18,21,34,55,170,8000,8100,8100,8100,955,0,13,136.3800427301041,7.699693785980344,8058.580986922607,1557.7528795811518
1785159553,25,,Aggregated,7.900000,0.000000,13,15,18,21,34,55,180,8000,8100,8100,8100,963,0,13,143.70482537686547,7.699693785980344,8058.580986922607,1559.1183800623053
1785159554,25,,Aggregated,7.600000,0.000000,13,15,18,21,34,55,180,8000,8100,8100,8100,967,0,13,143.16170873296676,7.699693785980344,8058.580986922607,1560.2016546018615
1785159555,25,,Aggregated,6.200000,0.000000,13,15,18,21,34,55,180,8000,8100,8100,8100,970,0,13,142.75227470189026,7.699693785980344,8058.580986922607,1556.6257731958763
1785159556,25,,Aggregated,5.600000,0.000000,13,15,18,21,34,52,180,8000,8100,8100,8100,991,0,13,139.9959736866886,7.699693785980344,8058.580986922607,1533.7840565085771
1785159557,25,,Aggregated,5.000000,0.000000,13,14,18,21,34,52,170,8000,8100,8100,8100,1003,0,13,138.5196549330438,7.699693785980344,8058.580986922607,1537.0588235294117
1785159558,25,,Aggregated,4.600000,0.000000,13,14,18,21,34,52,170,8000,8100,8100,8100,1007,0,13,138.0195119938431,7.699693785980344,8058.580986922607,1544.6285998013902
1785159559,25,,Aggregated,6.600000,0.000000,13,14,18,21,34,51,170,8000,8100,8100,8100,1021,0,13,136.3005949426935,7.699693785980344,8058.580986922607,1528.5357492654261
1785159560,25,,Aggregated,7.200000,0.000000,13,14,18,21,34,51,170,8000,8100,8100,8100,1022,0,13,136.17841216873146,7.699693785980344,8058.580986922607,1528.0283757338552
1785159561,25,,Aggregated,6.900000,0.000000,13,14,17,21,34,51,170,8000,8100,8100,8100,1034,0,13,134.75464421596442,7.5100320391356945,8058.580986922607,1531.3326885880078
1785159562,25,,Aggregated,8.100000,0.000000,13,14,17,21,34,50,170,8000,8100,8100,8100,1041,0,13,133.99631259864506,7.5100320391356945,8058.580986922607,1537.6147934678195
1785159563,25,,Aggregated,7.600000,0.000000,13,14,17,21,34,50,170,8000,8100,8100,8100,1045,0,13,133.52699260111524,7.5100320391356945,8058.580986922607,1534.8162679425836
1785159564,25,,Aggregated,8.600000,0.000000,13,14,17,21,34,50,150,8000,8100,8100,8100,1053,0,13,132.63005321201535,7.5100320391356945,8058.580986922607,1527.6343779677113
1785159565,25,,Aggregated,8.400000,0.000000,13,14,18,21,34,51,150,8000,8100,8100,8100,1065,0,13,131.44426499340386,7.5100320391356945,8058.580986922607,1516.5718309859155
1785159566,25,,Aggregated,8.500000,0.000000,13,14,17,21,34,51,150,8000,8100,8100,8100,1074,0,13,130.4653493481128,7.5100320391356945,8058.580986922607,1507.7793296089385
1785159567,25,,Aggregated,8.500000,0.000000,13,14,17,21,34,51,150,8000,8100,8100,8100,1080,0,13,129.82226757750917,7.5100320391356945,8058.580986922607,1500.624074074074
1785159568,25,,Aggregated,10.000000,0.000000,13,14,17,21,34,50,150,8000,8100,8100,8100,1087,0,13,129.0751433669544,7.5100320391356945,8058.580986922607,1504.9328426862926
1785159569,25,,Aggregated,8.000000,0.000000,13,14,17,21,33,50,150,8000,8100,8100,8100,1096,0,13,128.13357840845342,7.5100320391356945,8058.580986922607,1498.2673357664235
1785159570,25,,Aggregated,7.700000,0.000000,13,14,17,21,34,48,120,8000,8100,8100,8100,1107,0,13,127.0305386863484,7.5100320391356945,8058.580986922607,1514.1364046973804
1785159571,25,,Aggregated,8.000000,0.000000,13,14,17,21,34,48,120,8000,8100,8100,8100,1120,0,13,125.74554206616345,7.5100320391356945,8058.580986922607,1501.1491071428572
1785159572,25,,Aggregated,7.500000,0.000000,13,14,17,21,33,47,120,8000,8100,8100,8100,1124,0,13,125.33635014375619,7.5100320391356945,8058.580986922607,1497.4875444839859
1785159573,25,,Aggregated,8.500000,0.000000,13,14,17,21,33,47,120,8000,8100,8100,8100,1125,0,13,125.236489865308,7.5100320391356945,8058.580986922607,1496.1777777777777
1785159575,25,,Aggregated,8.200000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1137,0,13,124.03387680982314,7.5100320391356945,8058.580986922607,1486.0351802990326
1785159576,25,,Aggregated,8.300000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1143,0,13,123.54755168739945,7.5100320391356945,8058.580986922607,1504.8258967629047
1785159577,25,,Aggregated,7.700000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1150,0,13,122.88258765743154,7.5100320391356945,8058.580986922607,1500.213043478261
1785159578,25,,Aggregated,8.300000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1157,0,13,122.23711801115697,7.5100320391356945,8058.580986922607,1502.95246326707
1785159579,25,,Aggregated,7.200000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1167,0,13,121.31284605715689,7.5100320391356945,8058.580986922607,1493.7926306769493
1785159580,25,,Aggregated,7.600000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1178,0,13,120.3175067519358,7.5100320391356945,8058.580986922607,1498.830220713073
1785159581,25,,Aggregated,7.700000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1182,0,13,119.97812029266613,7.5100320391356945,8058.580986922607,1505.0321489001692
1785159582,25,,Aggregated,8.200000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1187,0,13,119.53047800474904,7.5100320391356945,8058.580986922607,1526.6065711878687
1785159583,25,,Aggregated,8.200000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1190,0,13,119.26322429707008,7.5100320391356945,8058.580986922607,1528.2848739495798
1785159584,25,,Aggregated,6.600000,0.000000,13,14,17,20,33,47,120,8000,8100,8100,8100,1196,0,13,118.73244865385529,7.5100320391356945,8058.580986922607,1532.1705685618729
1785159585,25,,Aggregated,6.600000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1202,0,13,118.21357205397017,7.5100320391356945,8058.580986922607,1528.6239600665558
1785159586,25,,Aggregated,7.000000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1210,0,13,117.52351594623178,7.5100320391356945,8058.580986922607,1540.405785123967
1785159587,25,,Aggregated,7.000000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1215,0,13,117.09143593006695,7.5100320391356945,8058.580986922607,1535.5514403292182
1785159588,25,,Aggregated,6.400000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1220,0,13,116.66278007466987,7.5100320391356945,8058.580986922607,1530.5188524590164
1785159589,25,,Aggregated,6.500000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1221,0,13,116.57907596898374,7.5100320391356945,8058.580986922607,1529.3382473382474
1785159590,25,,Aggregated,6.300000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1229,0,13,115.90156100741137,7.5100320391356945,8058.580986922607,1528.5134255492271
1785159591,25,,Aggregated,6.300000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1230,0,13,115.81618343006699,7.5100320391356945,8058.580986922607,1532.2560975609756
1785159592,25,,Aggregated,5.300000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1235,0,13,115.39591489065634,7.5100320391356945,8058.580986922607,1541.4251012145749
1785159593,25,,Aggregated,4.900000,0.000000,13,14,17,20,33,45,110,8000,8100,8100,8100,1237,0,13,115.23358774764453,7.5100320391356945,8058.580986922607,1544.4842360549717
